Timestamp,Aadhaar_ID,Update_Type,Previous_Pincode,Current_Pincode
2023-02-12 00:00:00,UID575185407443,Biometric Update,238226,238226
2023-02-06 00:00:00,UID444409155994,Address Change,237456,286508
2023-03-21 00:00:00,UID888318996930,Address Change,266430,200014
2023-07-10 00:00:00,UID410666251986,Biometric Update,266430,266430
2023-04-19 00:00:00,UID344177240837,DoB Update,206705,206705
2023-05-24 00:00:00,UID419631826860,Email Update,283140,283140
2023-11-25 00:00:00,UID808440717771,Email Update,267482,267482
2023-01-28 00:00:00,UID448648133556,Biometric Update,256516,256516
2023-05-02 00:00:00,UID210685556484,DoB Update,200458,200458
2023-07-17 00:00:00,UID411380468875,DoB Update,247839,247839
2023-03-07 00:00:00,UID381355250116,Address Change,269101,213523
2023-01-10 00:00:00,UID860856978431,Email Update,231359,231359
2023-10-09 00:00:00,UID333711787097,Mobile Update,255833,255833
2023-05-13 00:00:00,UID317925915509,Biometric Update,200345,200345
2023-03-07 00:00:00,UID230593651975,DoB Update,251111,251111
2023-01-08 00:00:00,UID421110812205,Email Update,252700,252700
2023-01-30 00:00:00,UID449210630884,DoB Update,283140,283140
2023-03-25 00:00:00,UID350349743236,Mobile Update,227417,227417
2023-09-08 00:00:00,UID880062815648,DoB Update,238333,238333
2023-09-11 00:00:00,UID852616655599,Biometric Update,236081,236081
2023-05-30 00:00:00,UID419175493835,DoB Update,281113,281113
2023-08-09 00:00:00,UID475842461744,Address Change,281717,227417
2023-09-18 00:00:00,UID759271557183,Address Change,271212,251832
2023-05-26 00:00:00,UID862444463666,Address Change,267508,207782
2023-09-02 00:00:00,UID309737628052,DoB Update,276198,276198
2023-12-07 00:00:00,UID108332719462,Email Update,213523,213523
2023-06-20 00:00:00,UID553357069862,Address Change,227417,221562
2023-01-12 00:00:00,UID449377081676,Email Update,267626,267626
2023-01-20 00:00:00,UID958369612007,Address Change,238333,279073
2023-04-27 00:00:00,UID720066142137,Biometric Update,283140,283140
2023-06-08 00:00:00,UID402491354461,Biometric Update,255756,255756
2023-03-02 00:00:00,UID478589345125,Address Change,227417,251111
2023-08-18 00:00:00,UID763050277058,Biometric Update,229378,229378
2023-07-13 00:00:00,UID873304055654,Mobile Update,269101,269101
2023-09-20 00:00:00,UID227242165778,Address Change,257847,273305
2023-07-23 00:00:00,UID649110623652,DoB Update,261399,261399
2023-03-27 00:00:00,UID985315359895,Email Update,284858,284858
2023-02-12 00:00:00,UID770064822524,Address Change,237012,228980
2023-08-13 00:00:00,UID435143633648,DoB Update,213523,213523
2023-04-22 00:00:00,UID159780502983,Biometric Update,215351,215351
2023-06-03 00:00:00,UID236292647004,Address Change,257461,220207
2023-12-28 00:00:00,UID749220878149,Mobile Update,278449,278449
2023-03-15 00:00:00,UID699303889075,DoB Update,240992,240992
2023-12-23 00:00:00,UID529024711145,Address Change,287226,271232
2023-10-28 00:00:00,UID448037805533,Biometric Update,252015,252015
2023-01-05 00:00:00,UID955021728817,DoB Update,286023,286023
2023-07-08 00:00:00,UID652183331023,Address Change,289823,255833
2023-12-06 00:00:00,UID620723961727,Biometric Update,201157,201157
2023-12-09 00:00:00,UID552054705401,Biometric Update,204360,204360
2023-04-18 00:00:00,UID919110279659,Email Update,204360,204360
2023-03-09 00:00:00,UID652837138972,Address Change,207782,273581
2023-01-28 00:00:00,UID949083651329,Email Update,271232,271232
2023-04-13 00:00:00,UID960361397603,Email Update,287226,287226
2023-07-18 00:00:00,UID925850872215,Biometric Update,236678,236678
2023-08-20 00:00:00,UID944616122831,DoB Update,260546,260546
2023-03-24 00:00:00,UID776277094898,Mobile Update,256883,256883
2023-12-29 00:00:00,UID830874349419,Email Update,281226,281226
2023-03-05 00:00:00,UID788204412562,Email Update,236678,236678
2023-03-10 00:00:00,UID494052562690,Email Update,212140,212140
2023-11-04 00:00:00,UID103814607328,Email Update,257847,257847
2023-06-23 00:00:00,UID405274709105,DoB Update,236767,236767
2023-11-13 00:00:00,UID408917437748,Biometric Update,252700,252700
2023-09-27 00:00:00,UID392001267889,Address Change,240620,213523
2023-03-25 00:00:00,UID112176809500,DoB Update,229378,229378
2023-04-20 00:00:00,UID232619535277,Mobile Update,268879,268879
2023-07-27 00:00:00,UID247135581935,Mobile Update,262018,262018
2023-05-31 00:00:00,UID325844388469,Address Change,280172,230947
2023-12-20 00:00:00,UID946496297510,Email Update,272183,272183
2023-03-16 00:00:00,UID556275909150,Mobile Update,206705,206705
2023-09-26 00:00:00,UID444937674297,Email Update,237280,237280
2023-12-07 00:00:00,UID190895123909,Email Update,278449,278449
2023-07-26 00:00:00,UID219698586340,Email Update,240000,240000
2023-08-24 00:00:00,UID738980674451,Email Update,256516,256516
2023-01-05 00:00:00,UID993336328648,Email Update,277044,277044
2023-12-15 00:00:00,UID408305543441,DoB Update,278859,278859
2023-06-11 00:00:00,UID571163588779,Biometric Update,256883,256883
2023-08-03 00:00:00,UID216687692453,DoB Update,267482,267482
2023-02-11 00:00:00,UID839270771830,DoB Update,210468,210468
2023-11-21 00:00:00,UID357022653144,Mobile Update,278859,278859
2023-06-17 00:00:00,UID682696669905,Biometric Update,213338,213338
2023-12-26 00:00:00,UID306521783189,Address Change,271212,223253
2023-04-12 00:00:00,UID180928718128,Address Change,246995,256883
2023-02-11 00:00:00,UID844497860205,Biometric Update,238226,238226
2023-12-23 00:00:00,UID459126412141,DoB Update,228510,228510
2023-12-05 00:00:00,UID188272947596,Mobile Update,200345,200345
2023-05-20 00:00:00,UID210180578080,Email Update,266430,266430
2023-01-16 00:00:00,UID749935577647,Biometric Update,229378,229378
2023-08-02 00:00:00,UID986707402643,DoB Update,256145,256145
2023-12-02 00:00:00,UID487638402798,Email Update,287226,287226
2023-12-13 00:00:00,UID155233541311,DoB Update,268270,268270
2023-08-13 00:00:00,UID836999308411,Email Update,210947,210947
2023-07-30 00:00:00,UID997329524208,DoB Update,223943,223943
2023-10-27 00:00:00,UID341094423153,DoB Update,240620,240620
2023-04-24 00:00:00,UID343725638898,Address Change,246573,241824
2023-02-28 00:00:00,UID476517535933,Address Change,279279,230694
2023-08-28 00:00:00,UID668948680000,Address Change,286508,284858
2023-12-07 00:00:00,UID894619037326,Biometric Update,230307,230307
2023-06-15 00:00:00,UID648210091907,Address Change,253448,255756
2023-12-16 00:00:00,UID555777699662,Email Update,283039,283039
2023-03-21 00:00:00,UID863357560294,Mobile Update,220871,220871
2023-09-02 00:00:00,UID404851990450,Address Change,267864,220871
2023-11-26 00:00:00,UID901239054756,Address Change,223943,200458
2023-04-09 00:00:00,UID375571855356,Mobile Update,270129,270129
2023-11-23 00:00:00,UID683336724215,Mobile Update,210538,210538
2023-08-20 00:00:00,UID679245588239,Mobile Update,230694,230694
2023-01-13 00:00:00,UID849712278475,Biometric Update,269828,269828
2023-11-06 00:00:00,UID227549483312,DoB Update,248849,248849
2023-05-02 00:00:00,UID972378689316,Biometric Update,208618,208618
2023-03-12 00:00:00,UID554480723835,Mobile Update,233037,233037
2023-12-24 00:00:00,UID714552945458,Email Update,210468,210468
2023-07-01 00:00:00,UID616074536118,DoB Update,278859,278859
2023-05-28 00:00:00,UID168998152016,DoB Update,280309,280309
2023-05-11 00:00:00,UID457787928982,Address Change,286023,252015
2023-10-27 00:00:00,UID149813460705,DoB Update,207987,207987
2023-10-11 00:00:00,UID698721885491,Address Change,283140,264481
2023-08-31 00:00:00,UID582524881906,Biometric Update,213031,213031
2023-03-08 00:00:00,UID624994912671,Mobile Update,240620,240620
2023-09-21 00:00:00,UID450501723543,Mobile Update,287226,287226
2023-09-07 00:00:00,UID290219934675,Mobile Update,266430,266430
2023-05-03 00:00:00,UID530454949600,Biometric Update,265571,265571
2023-11-30 00:00:00,UID555744547242,DoB Update,233092,233092
2023-07-22 00:00:00,UID971722881260,DoB Update,248849,248849
2023-08-21 00:00:00,UID445600525713,DoB Update,200014,200014
2023-10-16 00:00:00,UID262881176754,Biometric Update,257847,257847
2023-11-06 00:00:00,UID322680865933,Address Change,266430,237456
2023-03-18 00:00:00,UID396242796933,DoB Update,256883,256883
2023-07-01 00:00:00,UID328415366954,DoB Update,269101,269101
2023-07-06 00:00:00,UID112678753777,Email Update,239108,239108
2023-08-24 00:00:00,UID522548381137,Biometric Update,236678,236678
2023-09-06 00:00:00,UID823482134115,Biometric Update,210538,210538
2023-12-05 00:00:00,UID565456941931,DoB Update,255756,255756
2023-04-08 00:00:00,UID796123756502,Address Change,213523,288959
2023-12-09 00:00:00,UID402117870838,Biometric Update,236081,236081
2023-04-20 00:00:00,UID969501033551,Biometric Update,237456,237456
2023-12-13 00:00:00,UID699070899246,Email Update,237456,237456
2023-07-19 00:00:00,UID385557229452,Address Change,282606,236678
2023-01-09 00:00:00,UID432914995981,Address Change,251111,204360
2023-02-22 00:00:00,UID221542965416,Address Change,225983,210538
2023-12-14 00:00:00,UID817687960572,Biometric Update,286508,286508
2023-10-12 00:00:00,UID237538449062,Biometric Update,231233,231233
2023-03-17 00:00:00,UID759220666197,Mobile Update,257847,257847
2023-07-05 00:00:00,UID515990352802,Address Change,202712,288959
2023-10-01 00:00:00,UID651542081146,Biometric Update,202766,202766
2023-07-20 00:00:00,UID883540457744,Mobile Update,257847,257847
2023-01-02 00:00:00,UID635565178095,DoB Update,267626,267626
2023-10-30 00:00:00,UID867350208108,DoB Update,256145,256145
2023-11-25 00:00:00,UID574008981126,Mobile Update,285964,285964
2023-03-04 00:00:00,UID781110482431,Mobile Update,279073,279073
2023-12-08 00:00:00,UID721177929494,DoB Update,260546,260546
2023-02-14 00:00:00,UID605333060126,Address Change,256516,271232
2023-09-18 00:00:00,UID956771622472,Mobile Update,287226,287226
2023-09-30 00:00:00,UID289956142210,Email Update,256516,256516
2023-04-12 00:00:00,UID559509664993,Mobile Update,267508,267508
2023-11-10 00:00:00,UID373234468706,DoB Update,280309,280309
2023-10-04 00:00:00,UID776178033101,Mobile Update,233037,233037
2023-07-11 00:00:00,UID831123302078,DoB Update,284858,284858
2023-12-21 00:00:00,UID314244863990,Mobile Update,276198,276198
2023-05-10 00:00:00,UID780223942199,Mobile Update,289823,289823
2023-07-17 00:00:00,UID499584325541,Biometric Update,206705,206705
2023-02-02 00:00:00,UID725233621373,Address Change,212140,236865
2023-11-07 00:00:00,UID114874464320,Biometric Update,228980,228980
2023-12-17 00:00:00,UID712482368943,Address Change,260546,223943
2023-06-17 00:00:00,UID340942261657,Email Update,210468,210468
2023-08-21 00:00:00,UID113906322985,Biometric Update,243170,243170
2023-09-22 00:00:00,UID437084683830,Email Update,210468,210468
2023-06-30 00:00:00,UID647007702649,Mobile Update,264481,264481
2023-10-11 00:00:00,UID130979136396,Mobile Update,207782,207782
2023-01-24 00:00:00,UID259935553776,Mobile Update,261399,261399
2023-10-16 00:00:00,UID814773619937,Address Change,289823,269828
2023-10-17 00:00:00,UID357212021941,Email Update,261399,261399
2023-10-25 00:00:00,UID450995019187,DoB Update,208618,208618
2023-10-20 00:00:00,UID964587689483,DoB Update,279279,279279
2023-02-11 00:00:00,UID713749878076,Address Change,204360,225983
2023-08-01 00:00:00,UID173198445399,DoB Update,277044,277044
2023-04-27 00:00:00,UID955628011750,Address Change,278449,241824
2023-05-22 00:00:00,UID622162221426,Email Update,281717,281717
2023-02-01 00:00:00,UID924256269440,Mobile Update,278859,278859
2023-12-02 00:00:00,UID255495056451,Mobile Update,264481,264481
2023-08-21 00:00:00,UID224269156649,Mobile Update,279279,279279
2023-09-17 00:00:00,UID813153878873,Address Change,236865,271212
2023-07-15 00:00:00,UID895039068115,Address Change,267508,286508
2023-04-28 00:00:00,UID132969386758,Mobile Update,202712,202712
2023-08-17 00:00:00,UID918155730059,DoB Update,218186,218186
2023-10-23 00:00:00,UID373124487566,DoB Update,207987,207987
2023-03-09 00:00:00,UID443938761638,Mobile Update,225993,225993
2023-07-03 00:00:00,UID476579913443,Biometric Update,240620,240620
2023-11-08 00:00:00,UID893395071102,Mobile Update,231233,231233
2023-04-11 00:00:00,UID793399595426,Address Change,252700,257847
2023-07-02 00:00:00,UID978740042295,Mobile Update,230947,230947
2023-03-10 00:00:00,UID651610379548,DoB Update,282606,282606
2023-11-18 00:00:00,UID607360168166,Address Change,255756,204360
2023-05-04 00:00:00,UID125610337441,Email Update,220871,220871
2023-11-05 00:00:00,UID123960877115,Mobile Update,222849,222849
2023-11-09 00:00:00,UID730748280681,Mobile Update,253448,253448
2023-03-02 00:00:00,UID146309549708,Address Change,251111,250526
2023-10-08 00:00:00,UID358513285969,Email Update,243170,243170
2023-10-16 00:00:00,UID359738989762,Address Change,230947,237012
2023-06-08 00:00:00,UID604606507636,DoB Update,202766,202766
2023-11-27 00:00:00,UID757501014903,Address Change,264481,262018
2023-05-01 00:00:00,UID611406102789,Biometric Update,250526,250526
2023-08-10 00:00:00,UID748701242996,Biometric Update,268270,268270
2023-11-08 00:00:00,UID459121843664,Biometric Update,227417,227417
2023-02-06 00:00:00,UID509894452794,Address Change,267626,289823
2023-11-17 00:00:00,UID267223200754,Email Update,240000,240000
2023-12-08 00:00:00,UID451667631151,Address Change,240992,283039
2023-10-21 00:00:00,UID287294916309,Mobile Update,271212,271212
2023-05-24 00:00:00,UID400420425378,Email Update,237456,237456
2023-05-06 00:00:00,UID277249879498,DoB Update,213338,213338
2023-06-07 00:00:00,UID797210437640,DoB Update,288959,288959
2023-02-06 00:00:00,UID414022413278,Mobile Update,256145,256145
2023-12-18 00:00:00,UID947670937652,Mobile Update,285964,285964
2023-09-12 00:00:00,UID779681549275,DoB Update,280309,280309
2023-09-25 00:00:00,UID216812640113,DoB Update,240620,240620
2023-12-21 00:00:00,UID533831534327,Address Change,240620,213523
2023-03-13 00:00:00,UID388231342975,DoB Update,256145,256145
2023-02-26 00:00:00,UID984841110112,DoB Update,284652,284652
2023-03-12 00:00:00,UID153241594506,Biometric Update,237280,237280
2023-04-17 00:00:00,UID847703700262,Email Update,206705,206705
2023-01-25 00:00:00,UID992255587463,Mobile Update,236767,236767
2023-10-13 00:00:00,UID383575121802,DoB Update,200014,200014
2023-03-16 00:00:00,UID905829449276,DoB Update,276198,276198
2023-08-12 00:00:00,UID628258051561,DoB Update,238226,238226
2023-11-02 00:00:00,UID821419513062,Mobile Update,206577,206577
2023-09-10 00:00:00,UID436077466444,DoB Update,281113,281113
2023-04-19 00:00:00,UID418786485690,Biometric Update,204360,204360
2023-07-23 00:00:00,UID846954337378,DoB Update,236081,236081
2023-05-05 00:00:00,UID968783951509,DoB Update,250526,250526
2023-12-16 00:00:00,UID799225763659,Email Update,243170,243170
2023-11-20 00:00:00,UID191921560984,Email Update,206705,206705
2023-12-09 00:00:00,UID377245203513,Address Change,207782,269828
2023-12-27 00:00:00,UID337006995232,Biometric Update,208618,208618
2023-01-13 00:00:00,UID375731192438,Email Update,225983,225983
2023-02-25 00:00:00,UID147212777951,Address Change,213338,288966
2023-06-13 00:00:00,UID899623303059,Mobile Update,281717,281717
2023-03-18 00:00:00,UID260875694566,Mobile Update,238226,238226
2023-12-19 00:00:00,UID202885255766,DoB Update,274542,274542
2023-12-28 00:00:00,UID145843776824,Email Update,286023,286023
2023-06-20 00:00:00,UID765727546087,Mobile Update,278352,278352
2023-01-23 00:00:00,UID341937979851,Address Change,204360,267864
2023-02-15 00:00:00,UID400485115797,Address Change,279073,251832
2023-01-12 00:00:00,UID924488833179,DoB Update,237456,237456
2023-08-08 00:00:00,UID678357433056,DoB Update,286023,286023
2023-05-19 00:00:00,UID422821941212,Email Update,233200,233200
2023-09-23 00:00:00,UID852357169626,DoB Update,269828,269828
2023-03-24 00:00:00,UID811438910394,Address Change,239129,236767
2023-11-03 00:00:00,UID914528054625,Email Update,218547,218547
2023-09-18 00:00:00,UID519379711110,DoB Update,241824,241824
2023-07-19 00:00:00,UID700943659988,Address Change,278352,280309
2023-07-19 00:00:00,UID101249352339,Address Change,236767,237012
2023-07-24 00:00:00,UID767541241114,Biometric Update,283039,283039
2023-05-07 00:00:00,UID576312489253,Email Update,250526,250526
2023-11-27 00:00:00,UID295426686404,Address Change,240992,236678
2023-06-30 00:00:00,UID615925094932,Mobile Update,231233,231233
2023-10-11 00:00:00,UID524668298004,Address Change,229378,264481
2023-11-07 00:00:00,UID346276688891,Email Update,269828,269828
2023-08-22 00:00:00,UID696063080307,Email Update,267864,267864
2023-11-02 00:00:00,UID122097126997,Mobile Update,214432,214432
2023-01-07 00:00:00,UID981788809013,Email Update,207782,207782
2023-04-06 00:00:00,UID472026130125,DoB Update,264481,264481
2023-11-12 00:00:00,UID742540063589,Mobile Update,283140,283140
2023-10-14 00:00:00,UID334956216593,Biometric Update,219386,219386
2023-03-26 00:00:00,UID888738637884,Mobile Update,238226,238226
2023-02-07 00:00:00,UID857079189893,Mobile Update,219404,219404
2023-05-01 00:00:00,UID491561682983,Address Change,218186,283140
2023-05-17 00:00:00,UID427648268051,Email Update,221562,221562
2023-04-09 00:00:00,UID795899697525,Mobile Update,238269,238269
2023-11-22 00:00:00,UID174454751173,DoB Update,216598,216598
2023-01-02 00:00:00,UID231888790969,Address Change,256516,207782
2023-11-02 00:00:00,UID554804373031,Mobile Update,246995,246995
